126,597,289,598,289,612,126,611,
131,576,286,577,286,594,131,592,
38,535,218,533,218,553,38,555,
199,514,265,514,265,527,199,527,
359,514,373,514,373,527,359,527,
159,491,264,491,264,505,159,505,
325,490,372,490,372,505,325,505,
184,466,267,468,266,485,184,483,
324,467,372,467,372,482,324,482,
185,443,266,443,266,460,185,460,
358,443,372,443,372,459,358,459,
153,422,264,422,264,438,153,438,
321,420,371,417,372,435,322,438,
38,383,87,383,87,398,38,398,
242,384,253,384,253,394,242,394,
323,381,372,381,372,396,323,396,
37,359,182,360,182,377,37,376,
38,338,97,338,97,355,38,355,
232,337,252,337,252,354,232,354,
293,336,372,334,373,351,293,354,
37,294,89,293,90,311,38,312,
39,276,74,276,74,289,39,289,
39,253,121,255,121,272,38,269,
134,226,284,224,284,240,134,242,
86,205,327,204,327,222,87,223,
124,185,290,183,290,200,124,203,
122,151,293,146,293,167,122,172,
81,128,334,121,334,142,82,148,
42,105,374,95,375,119,43,130,
164,74,251,71,252,95,165,99,
