91,564,423,562,423,589,91,591,
21,533,227,533,227,554,21,554,
439,531,531,531,531,552,439,552,
507,500,540,500,540,523,507,523,
21,497,243,500,243,523,21,520,
449,467,546,469,546,492,449,489,
19,464,143,470,142,495,18,489,
263,468,281,468,281,490,263,490,
464,439,555,439,555,460,464,460,
21,439,100,439,100,460,21,460,
307,439,380,439,380,457,307,457,
409,439,423,439,423,456,409,456,
268,438,284,438,284,458,268,458,
483,407,562,409,562,430,483,428,
22,408,170,408,170,429,22,429,
412,409,430,409,430,428,412,428,
325,407,387,407,387,428,325,428,
270,407,287,407,287,426,270,426,
491,377,569,377,569,398,491,398,
20,378,174,376,174,397,20,399,
328,376,391,376,391,397,328,397,
418,376,434,376,434,396,418,396,
273,376,290,376,290,396,273,396,
452,339,575,341,575,365,452,363,
29,335,140,341,139,366,28,360,
407,339,436,342,433,363,404,360,
322,339,364,339,364,362,322,362,
258,338,289,338,289,364,258,364,
36,302,402,300,402,329,36,330,
36,268,446,271,446,299,36,295,
38,233,268,236,268,263,38,260,
36,188,498,190,498,224,36,222,
133,149,529,151,529,185,133,183,
