50,964,246,963,246,981,50,982,
48,937,299,935,300,958,49,960,
54,908,99,908,99,922,54,922,
149,547,379,543,379,565,149,570,
96,516,240,517,240,539,96,537,
368,513,448,512,449,530,369,531,
96,489,248,492,247,511,96,508,
96,463,177,467,176,487,95,483,
365,463,445,460,446,478,365,481,
96,441,224,443,224,461,96,459,
253,443,445,436,446,454,253,461,
102,416,172,418,171,434,101,432,
334,415,444,410,445,429,335,433,
106,390,332,390,332,412,106,411,
105,368,355,368,355,389,106,389,
107,344,249,350,248,368,107,362,
105,318,376,317,376,339,105,340,
161,294,388,290,389,317,161,321,
